Date,Area_Ave,Area_Max,Area_Med,Area_Min,Area_Qt1,Area_Qt3,Area_count,Diameter_Ave,Diameter_Max,Diameter_Med,Diameter_Min,Diameter_Qt1,Diameter_Qt3,Diameter_count,LongDia_Ave,LongDia_Max,LongDia_Med,LongDia_Min,LongDia_Qt1,LongDia_Qt3,LongDia_count,Perimeter_Ave,Perimeter_Max,Perimeter_Med,Perimeter_Min,Perimeter_Qt1,Perimeter_Qt3,Perimeter_count,ShortDia_Ave,ShortDia_Max,ShortDia_Med,ShortDia_Min,ShortDia_Qt1,ShortDia_Qt3,ShortDia_count
201903141117,182.2422744,12036,32,5,13,61,809,9.378723743,123.793017,6.383076,2.523133,4.068429,8.812923,809,12.1398274,294.92218,6,1.414213,4.91935,11.700427,809,45.12170828,1477.418,22.484,9.414,18.484,39.312,809,7.258213061,119.387909,5,0.632455,2.910428,6.599751,809
201903141118,220.2478528,16248,32,5,12,65.5,815,10.00196235,143.831833,6.383076,2.523133,3.90882,9.13214,815,13.04587592,159.367233,6,2,4.91935,12,815,48.36071166,779.524,22.484,9.414,18.484,43.917,815,7.960105957,143.753113,5,0.707107,2.828427,7,815
201903141119,165.1411609,10528,32,5,15,65.75,758,9.326308768,115.778521,6.383076,2.523133,4.370194,9.149568,758,11.67713639,168.768524,6,1.414213,4.94974725,12.30051325,758,41.95095778,641.818,22.484,9.414,19.07,43.124,758,7.288949868,104.065117,5,0.894427,3,7,758
201903141120,177.9814126,13729,32,5,14,78,807,9.683436145,132.213107,6.383076,2.523133,4.222008,9.965575,807,12.39798681,137.639648,6,1.414213,4.831383,13.425717,807,44.91540273,577.436,22.726,9.414,18.484,46.331,807,7.650829233,132.006012,5,0.707107,3,7.763471,807
201903141121,199.4973684,16647,31,5,11.75,62,760,9.74660382,145.587152,6.282549,2.523133,3.8672175,8.884866,760,12.33482038,254.017303,6,1.414213,4.472136,12.284684,760,44.10511579,836.836,22.484,9.414,17.656,41.21,760,7.550199441,104.67926,4.949747,0.5547,2.236068,7,760
201903141122,196.7761966,16072,32,5,16,70,773,9.918796867,143.050711,6.383076,2.523133,4.513517,9.440697,773,13.00545168,169.577789,6,1.414213,5,13,773,47.58304269,1102.656,23.07,9.414,19.312,44.038,773,7.672407793,130.784821,5,0,3,7,773
201903141123,240.9385848,21638,32,5,12,77,749,10.11440859,165.983003,6.383076,2.523133,3.90882,9.901487,749,13.21484394,214.02948,6,1.414213,4.743416,12.255892,749,50.17171162,1907.734,22.484,9.414,17.898,45.452,749,7.878024559,149.199539,5,0,2.828427,7.442083,749
201903141124,165.4681754,7827,32,5,18,63.5,707,9.506854379,99.828082,6.383076,2.523133,4.787307,8.9916325,707,12.10693051,217.436554,6,1.414213,5.3678915,12,707,42.96576238,668.264,22.484,9.414,21.019,38.917,707,7.372426707,102.853951,5,0.948683,3,7,707
201903141125,200.4947644,11417,32,5,15,66,764,9.834483407,120.567723,6.383076,2.523133,4.370194,9.166996,764,12.88220462,271.30957,6,1.414213,5.09902,12.016655,764,45.2490733,753.83,22.484,9.414,19.898,43.796,764,7.666768013,93.131844,5,0.894427,3,7.31914725,764
201903141126,278.3751617,48800,32,5,16,82,773,10.61994247,249.267105,6.383076,2.523133,4.513517,10.217908,773,13.53358792,296.705261,6,1.414213,5.656854,14,773,49.09595602,1159.102,22.484,9.414,20.484,48.038,773,8.46316756,256.495514,5,0.707107,3,7.958798,773
201903141127,236.0731343,10692,31,5,24,94.75,670,11.0029991,116.676807,6.282549,2.523133,5.527906,10.9835705,670,14.58392945,211.73143,6,2,5.656854,15,670,52.27993433,876.288,22.484,9.414,21.312,49.7705,670,8.655201736,104.943108,4.949747,0.6,4,8.21250925,670
201903141128,162.4667674,7631,32,5,25,71.75,662,9.642818511,98.570234,6.383076,2.523133,5.641896,9.55793425,662,11.96222455,134.705414,6,2,5.656854,12.54545175,662,44.54823867,663.844,23.07,9.414,21.312,44.831,662,7.792658801,120.11911,5,0,4.024922,7.6019725,662
201903141129,284.2721713,23287,32,5,25,83.75,654,11.1692219,172.191548,6.383076,2.523133,5.641896,10.32633025,654,14.03357323,210.092636,6,2,5.656854,13.90024325,654,52.3393578,853.218,23.07,9.414,21.312,47.9775,654,8.952604528,148.831711,5,0.784465,4.24264,8.06220425,654
201903141130,184.3212209,10416,33,5,24,83.5,688,9.963313597,115.161031,6.482045,2.523133,5.527906,10.30971475,688,12.57136656,144.397781,6,2,5.656854,14.03009025,688,46.64991279,1865.632,23.07,9.414,21.898,46.624,688,7.862394653,143.19838,5,0,4,7.8253585,688
201903141131,206.1993818,17787,32,5,21,66,647,10.07262836,150.489574,6.383076,2.523133,5.170883,9.166996,647,12.85136996,237.241348,6,1.414213,5.656854,12,647,46.57892427,745.83,23.07,9.414,21.898,41.089,647,7.944974686,104.241379,5,0.707107,4,7.1233455,647
201903141132,184.0752533,12047,32,5,22.5,68,691,10.04951019,123.849573,6.383076,2.523133,5.3520415,9.3046015,691,13.51103103,224.978897,6,2,5.656854,13.7448415,691,47.88111143,923.638,23.07,9.414,21.898,47.159,691,7.889738797,94.374702,5,0,4,7.1524475,691
201903141133,384.7963801,46414,33,5,29,86,663,11.6505673,243.096977,6.482045,2.523133,6.076508,10.464158,663,15.57752194,398.7948,6,1.414213,5.656854,13.962123,663,58.66657617,2172.344,23.07,9.414,21.898,48.987,663,9.292743158,218.646469,5,0.894427,4.24264,8.418552,663
201903141134,194.347032,11999,32,5,27,85,657,10.39354539,123.602594,6.383076,2.523133,5.86323,10.403142,657,13.18722687,207.234222,6,2,5.656854,13.281565,657,47.86170776,744.034,23.07,9.414,21.898,49.21,657,8.254608353,100.212685,5,0.707107,4.24264,8.278344,657
201903141135,395.467075,33355,30,5,26,75,653,11.62745149,206.079851,6.180387,2.523133,5.753627,9.77205,653,15.0036698,250.68988,6,1.414213,5.656854,13,653,53.01834609,842.314,22.242,9.414,21.312,44.624,653,9.074464309,170.789108,4.949747,0.707107,4.024922,8,653
201903141136,305.8878049,42360,30,5,25,66,615,10.81924274,232.237868,6.180387,2.523133,5.641896,9.166733,615,13.82995305,333.891205,6,1.414213,5.656854,12,615,50.88155122,1435.38,22.484,9.414,21.312,41.089,615,8.536999667,202.330322,4.949747,0,4.22132,7,615
201903141137,227.6197655,12924,30,5,27,75,597,10.40833902,128.2784,6.180387,2.523133,5.86323,9.77205,597,13.18786061,172.101852,5.656854,1.414213,5.656854,12.727922,597,47.09739028,608.99,21.898,9.414,21.312,43.554,597,8.172097363,115.446953,4.949747,0.447214,4.24264,7.778176,597
201903141138,219.0470588,9588,30,5,25.5,82,595,10.76833099,110.489007,6.180387,2.523133,5.6977615,10.217718,595,13.69450123,203.044174,5.656854,2,5.656854,13.9239425,595,49.99918319,675.474,21.898,9.414,21.312,47.159,595,8.467862375,86.399284,4.949747,0,4.24264,8.385308,595
201903141139,153.6841294,5833,30,5,25,66,649,9.579047906,86.17892,6.180387,2.523133,5.641896,9.166996,649,12.06800252,132.152298,5.656854,2,5.656854,12.126781,649,43.92249615,523.87,21.898,9.414,21.312,44.624,649,7.520655855,75.82457,4.949747,0.83205,4,7.60263,649
201903141140,252.519263,34255,30,5,26,67,597,10.14851896,208.841616,6.180387,2.523133,5.753627,9.236182,597,12.43157306,217.83194,5.813776,2,5.656854,12,597,46.00535008,1109.242,21.898,9.414,21.312,40.968,597,8.035166188,201.206696,4.949747,0.707107,4,7.071068,597
201903141141,174.0909091,7720,30,5,25,60,605,9.679145714,99.143377,6.180387,2.523133,5.641896,8.740387,605,12.57284517,142.128464,5.656854,2,5.656854,11.327415,605,45.58999339,608.302,21.898,9.414,21.312,41.452,605,7.552114154,90.033279,4.949747,0,4.024922,6.904757,605
201903141142,143.0635659,18464,30,5,23,68,645,9.126487408,153.326759,6.180387,2.523133,5.411516,9.304853,645,11.58414508,237.180237,5.656854,2,5.656854,12.800001,645,42.56153488,1183.84,21.898,9.414,21.312,44.624,645,7.084213377,117.707863,4.949747,0.707107,4,7.117411,645
201903141143,191.9651669,10410,30,5,17,62,689,9.693556991,115.127858,6.180387,2.523133,4.652426,8.884866,689,12.71779771,175.724243,5.656854,1.414213,5.366563,11.741012,689,45.83767199,800.836,21.898,9.414,21.07,40.624,689,7.482945244,118.114838,4.949747,0.83205,3.162277,6.708204,689
201903141144,329.7151899,56218,30,5,22,68,632,10.63597016,267.542484,6.180387,2.523133,5.292567,9.304853,632,13.63719257,277.071808,5.656854,2,5.656854,12.97689475,632,50.28757278,1276.974,21.898,9.414,21.312,44.745,632,8.491668543,270.798004,4.949747,0.5547,3.8048545,7,632
201903141145,195.7924217,25468,30,5,21,61.5,607,9.73660299,180.074609,6.180387,2.523133,5.170883,8.8483095,607,12.37262811,192.301849,5.656854,2,5.656854,11.679846,607,44.88139374,937.918,21.898,9.414,21.312,40.503,607,7.554922048,174.4133,4.949747,0.5547,4,7.035534,607
201903141146,285.9229422,30719,22,5,15,58,571,10.16717548,197.769172,5.292567,2.523133,4.370194,8.5931605,571,13.03361655,383.818237,5.656854,2,4,11.0893095,571,50.2200035,1940.218,20.484,9.414,16.242,40.503,571,8.084515886,149.478073,4,0.83205,2.84605,6.923378,571
201903141147,211.9169884,15538,21,5,16,62.75,518,9.825226228,140.654172,5.170883,2.523133,4.513517,8.9383905,518,13.03888255,289.641052,4.996151,2,4,12.19608275,518,49.36309653,1244.948,19.07,9.414,16.828,43.7705,518,7.765633004,133.397842,4,0.707107,3,7.146964,518
201903141148,146.5497835,4358,22,5,18,47,462,8.78508013,74.49012,5.292567,2.523133,4.787307,7.735778,462,11.17106908,170.802902,4.992302,1.414213,4,9.4629945,462,45.02386147,1371.546,19.656,9.414,17.414,34.64,462,7.005738608,67.926666,4,0.83205,3,6,462
201903141149,186.6192385,15100,20,5,16,40,499,8.896083038,138.657553,5.046265,2.523133,4.513517,7.136496,499,11.28430834,166.795624,4.949747,2,4,8.986909,499,43.76508617,1133,19.07,9.414,16.828,32.968,499,6.961211731,135.793945,4,0,3,5.8190645,499
201903141150,221.1805792,13796,23,5,19,96.5,587,10.48943663,132.535326,5.411516,2.523133,4.918491,11.0845295,587,13.64519368,133.003632,5,2,4.024922,15.708025,587,52.04934242,767.142,19.898,9.414,18.242,53.694,587,8.496729387,132.768066,4.24264,0.894427,3.535534,8.461917,587
201903141151,288.3495327,18505,23,5,20,62,535,10.75743788,153.496898,5.411516,2.523133,5.046265,8.8845775,535,14.27999544,205.962418,5,2,4.91935,11.508911,535,54.71029907,998.784,19.898,9.414,18.484,43.452,535,8.616121899,156.252731,4.24264,0.5547,3.535534,7,535
201903141152,231,14197,24,5,21,68,527,10.32004958,134.447692,5.527906,2.523133,5.170883,9.3038465,527,13.79769147,184.445328,5.269652,2,4.949747,13.0000005,527,54.84429222,1047.548,20.484,10.828,19.07,49.331,527,8.393538116,121.288635,4.24264,0.727607,4,7.7489645,527
201903141153,153.0831858,7757,23,5,18,48,565,8.867403961,99.380678,5.411516,2.523133,4.787307,7.81764,565,11.48060568,126.677254,5,2,4.743416,11,565,44.8224708,835.906,19.898,9.414,18.242,37.796,565,7.009352419,87.230782,4.085298,0.707107,3.53009,6,565
201903141154,263.6334012,20611,23,5,20,54.5,491,10.24015762,161.996112,5.411516,2.523133,5.046265,8.330072,491,13.46964253,242.859253,5,2,4.91935,11.3030315,491,51.41067617,1040.822,19.898,9.414,19.07,41.503,491,8.081939666,125.688629,4.24264,0.784465,4,6.8326065,491
201903141155,220.1984127,9769,24,5,21,64.25,504,10.28978575,111.527024,5.527906,2.523133,5.170883,9.04459575,504,13.50216525,257.20816,5,2,4.949747,11.44852575,504,51.64429762,1057.93,19.898,9.414,19.07,43.5985,504,8.316419893,108.37973,4.24264,0.707107,4,7.071068,504
201903141156,262.5189873,18206,23,5,20,61,553,10.39764984,152.251762,5.411516,2.523133,5.046265,8.812923,553,13.68666964,219.278931,5,2,4.949747,11,553,51.95734177,1131.586,19.898,9.414,19.07,42.038,553,8.264961047,137.559082,4.24264,0.632455,3.535534,7,553
201903141157,218.0662768,19389,23,5,21,55,513,9.828063478,157.120468,5.411516,2.523133,5.170883,8.368284,513,12.88709024,240.34079,5,2,4.949747,11.661903,513,47.17619493,717.41,19.898,9.414,19.07,41.796,513,7.678114694,112.330612,4.24264,0.707107,4,6.697875,513
201903141158,229.455516,13173,23,5,20,71.25,562,10.24646378,129.508241,5.411516,2.523133,5.046265,9.5242165,562,13.59335123,251.515015,5,2,4.7873995,12.96823,562,52.5022242,948.504,19.898,9.414,18.484,46.1495,562,8.222013299,97.274811,4.24264,0.707107,3.535534,6.96185575,562
201903141159,144.5413534,4894,23,5,20,50,532,8.914837508,78.938168,5.411516,2.523133,5.046265,7.978846,532,11.72396291,140.935577,5,2,4.91935,11,532,43.46545865,613.474,19.898,9.414,19.07,38.0985,532,6.868035004,68.864304,4.201446,0.707107,4,6,532
201903141200,329.4036364,17504,23,5,20,61.75,550,10.86343793,149.287592,5.411516,2.523133,5.046265,8.86688025,550,14.6413918,304.764496,5,2,4.91935,12,550,60.52029818,3419.674,19.898,9.414,19.07,42.296,550,8.814011022,147.411911,4.24264,0.707107,3.577708,7,550
201903141201,144.0145719,8148,23,5,19,50,549,8.660943253,101.854582,5.411516,2.523133,4.918491,7.978846,549,10.97810246,164.197189,5,2,4.91935,10,549,42.28253552,742.072,19.898,9.414,18.484,36.968,549,6.936672362,91.43399,4.24264,0.632455,3.535534,6,549
201903141202,228.3352273,11604,23,5,20,53.75,528,9.900973352,121.551107,5.411516,2.523133,5.046265,8.272047,528,13.06552255,244.263733,5,2,4.8753665,11.14545,528,48.48140909,758.862,19.898,9.414,18.484,40.8565,528,7.721450752,114.486679,4.24264,0.894427,3.7474375,6.367733,528
201903141203,305.5886403,15175,19,5,13,97,581,10.81672615,139.001475,4.918491,2.523133,4.068429,11.113246,581,14.0428035,163.382172,4.949747,2,4,14.546476,581,52.01425129,910.364,19.07,9.414,15.656,49.35,581,8.60979564,138.227859,3.535534,0,2.828427,8.411656,581
201903141204,222.3567663,17446,15,5,12,67,569,9.523354982,149.040052,4.370194,2.523133,3.90882,9.236182,569,12.24915154,204.185989,4.24264,2,3.577708,12.203403,569,44.48546573,1069.828,16.484,9.414,15.07,42.382,569,7.312828072,119.332291,3,0,2.828427,7,569
201903141205,280.4163636,37305,15,5,12,55,550,9.554321582,217.94082,4.370194,2.523133,3.90882,8.368284,550,12.72729193,240.860657,4.24264,1.414213,3.577708,11,550,45.16685455,1227.292,16.242,9.414,15.07,38.175,550,7.188425038,202.260162,3,0.894427,2.828427,6.0953625,550
201903141206,209.3149466,6389,15,5,12,86.75,562,9.854471772,90.192724,4.370194,2.523133,3.90882,10.5096545,562,13.11659583,147.345734,4.24264,2,3.535534,13.797164,562,45.83191459,585.628,16.242,9.414,15.07,47.8915,562,7.439562943,103.645836,3,0.6,2.828427,7.73428825,562
201903141207,308.9059829,26566,16,5,13,102,585,11.19600041,183.91542,4.513517,2.523133,4.068429,11.396071,585,14.55603751,184.698776,4.472136,1.414213,4,15.20526,585,50.74053333,705.028,17.07,9.414,15.07,50.866,585,8.652166844,182.253754,3,0,2.828427,9,585
201903141208,253.6467391,24058,15,5,13,75.25,552,9.723154373,175.018847,4.370194,2.523133,4.068429,9.788283,552,13.05359086,278.466461,4.472136,2,4,13.16547225,552,46.21600362,1319.05,16.242,9.414,15.07,44.624,552,7.329397424,186.386322,3,0,2.828427,7.32007075,552
201903141209,197.332737,9700,15,5,13,74,559,9.44268625,111.13246,4.370194,2.523133,4.068429,9.706685,559,13.0307397,286.911377,4.24264,2,3.577708,12.6885155,559,43.4702254,767.244,16.242,9.414,15.07,43.382,559,6.870166335,89.614601,3,0,2.828427,7.6361405,559
201903141210,231.6723485,13604,15,5,12,71.25,528,9.700074782,131.609843,4.370194,2.523133,3.90882,9.52457275,528,12.93945453,210.499725,4.24264,2,3.535534,12.31900325,528,46.33297348,710.518,15.777,9.414,15.07,43.2705,528,7.250424208,111.566383,3,0.707107,2.828427,7.01776675,528
201903141211,195.4905009,9068,15,5,13,75.5,579,9.547625244,107.451087,4.370194,2.523133,4.068429,9.804516,579,12.69069851,222.2715,4.472136,2,4,13.069891,579,46.3285734,746.9,17.07,9.414,15.07,43.503,579,7.319667718,101.674263,3,1,2.800964,7.093193,579
201903141212,279.4925373,35694,15,5,12,56.25,536,9.709544332,213.183049,4.370194,2.523133,3.90882,8.462781,536,13.08832998,257.72403,4.24264,2,3.535534,11.354479,536,45.53829104,816.136,16.242,9.414,15.07,38.2005,536,7.201578086,167.651611,3,0,2.828427,6.12240275,536
201903141213,273.7621723,25265,15,5,13,84.75,534,10.34655016,179.355505,4.370194,2.523133,4.068429,10.387798,534,13.5677409,254.873199,4.24264,2,3.535534,13.918051,534,47.6678764,1326.782,16.242,9.414,15.07,46.3215,534,7.732668522,136.858688,3,1,2.828427,8,534
201903141214,246.2892977,22468,15,5,12,62.75,598,9.664328734,169.136472,4.370194,2.523133,3.90882,8.9383905,598,13.17795292,320.629303,4.24264,1.414213,3.577708,11.18034,598,46.668,1551.94,16.363,9.414,15.07,38.968,598,7.240534358,176.294464,3,0,2.828427,6.791509,598
201903141215,272.6636197,11866,15,5,12,83.5,547,10.59958928,122.915664,4.370194,2.523133,3.90882,10.3108945,547,14.10141607,185.200027,4.24264,1.414213,3.535534,14.071068,547,49.51361974,572.468,16.242,9.414,15.07,48.28,547,8.122368995,119.124962,3,0.707107,2.828427,8.055139,547
201903141216,194.2062392,13588,15,5,12,70,577,9.357884321,131.532425,4.370194,2.523133,3.90882,9.440697,577,12.41214193,175.895599,4.608177,2,3.577708,13,577,44.72758752,644.646,17.656,9.414,15.07,45.452,577,7.176098671,119.136803,3,0.632456,2.683281,7.211102,577
201903141217,259.529304,15322,15,5,12,51,546,9.511930894,139.673105,4.370194,2.523133,3.90882,8.058239,546,12.20317497,192.501129,4.24264,2,3.535534,9.95076475,546,46.03520147,806.938,15.656,9.414,14.828,35.796,546,7.451549035,127.572701,2.828427,0.707107,2.21835175,6.0755475,546
201903141218,256.2513863,19478,15,5,12,72,541,9.960118863,157.480665,4.370194,2.523133,3.90882,9.574615,541,13.20463363,189.922638,4.24264,2,3.535534,12.527508,541,45.11957486,611.36,16.242,9.414,15.07,43.554,541,7.523824,135.906937,3,0,2.683281,7.276069,541
201903141219,238.7195572,17101,15,5,12,75.75,542,9.718575913,147.559037,4.370194,2.523133,3.90882,9.820749,542,12.64989779,232.659622,4.24264,2,3.535534,12.99133475,542,43.66993358,1015.408,16.242,9.414,15.07,42.8565,542,7.383002982,130.744446,3,0.447214,2.828427,7.71144275,542
201903141220,283.6224678,26928,15,5,11,69,543,9.994735295,185.164236,4.370194,2.523133,3.74241,9.373021,543,13.07452249,203.347946,4.24264,2,3.535534,12.0109705,543,46.00605525,756.862,16.242,9.414,14.242,42.159,543,7.631057401,190.960205,3,0,2.167457,7.071067,543
201903141221,253.284658,19328,15,5,12,73,541,9.84812293,156.873114,4.370194,2.523133,3.90882,9.640876,541,12.85331128,205.076813,4.24264,2,3.535534,13,541,46.47761922,763.792,16.242,9.414,14.828,44.624,541,7.60462829,125.962524,3,0.447214,2.683281,7.273239,541
201903141222,289.7504621,18595,15,5,11,82,541,10.37472852,153.869715,4.370194,2.523133,3.74241,10.217908,541,13.48089591,254.077408,4.24264,2,3.535534,13,541,49.87228466,1243.534,15.656,9.414,14.484,46.038,541,8.12444595,157,3,0.894427,2.236068,7.8,541
201903141223,256.2686567,24789,15,5,12,95.25,536,10.27452261,177.657916,4.370194,2.523133,3.90882,11.01251325,536,13.7698641,239.926514,4.427188,2,3.535534,14.529453,536,47.93306716,1273.33,16.242,9.414,14.828,50.624,536,7.726812306,147.660278,3,0.894427,2.683281,8,536
201903141224,185.1263941,15459,14.5,5,11,66.75,538,9.042875242,140.296151,4.296101,2.523133,3.74241,9.2188855,538,11.82739787,195.096558,4.24264,2,3.130495,12.48274425,538,42.31228996,842.53,15.656,9.414,14.242,42.5635,538,6.871508796,130.741516,3,0.707107,2.67173925,7.11656275,538
201903141225,362.7748227,23201,15,5,12,98.25,564,11.12054098,171.873298,4.370194,2.523133,3.90882,11.18459575,564,14.56534612,318.688049,4.24264,1.414213,3.535534,14.9826795,564,49.95812057,994.886,16.242,9.656,14.484,51.694,564,8.525250807,169.31778,3,0,2.683281,8.890782,564
201903141226,279.125,22055,15,5,12,98,536,10.85973907,167.574754,4.370194,2.523133,3.90882,11.170384,536,14.72921129,279.798828,4.472136,2,3.535534,14,536,51.88216045,1043.154,16.242,9.414,14.828,51.0125,536,8.212096715,130.804321,3,0.5547,2.683281,8.944272,536
201903141227,181.4629295,16513,15,5,12,63,553,8.783270231,145.000016,4.370194,2.523133,3.90882,8.956232,553,11.23830958,219.929352,4.472136,2,3.535534,11.981085,553,39.76814828,1021.064,16.242,9.414,14.828,39.452,553,6.582371966,114.462608,3,0.894427,2.683281,7.071068,553
201903141228,317.5109091,22314,15,5,11,73,550,10.50242839,168.555828,4.370194,2.523133,3.74241,9.640876,550,13.54879147,184.675888,4.472136,1.414213,3.535534,13.335897,550,51.29525091,1201.318,16.242,9.414,14.242,43.9775,550,8.24545996,167.51947,3,0.707107,2.12132,7.3994885,550
201903141229,200.0351759,8720,14,5,11,70,597,9.409863017,105.369108,4.222008,2.523133,3.74241,9.440697,597,12.52604137,239.730164,4.24264,2,3.535534,12.969194,597,45.36907873,1000.236,16.242,9.414,14.484,43.796,597,7.159258424,80.838112,2.828427,0,2,7,597
201903141230,158.595941,8843,14,5,11,53.75,542,8.617505906,106.109648,4.222008,2.523133,3.74241,8.272576,542,10.80407237,128.452438,4.24264,2,3.49276225,11.813186,542,38.1907048,506.29,15.656,9.414,14.242,37.4075,542,6.489482011,103.554062,3,0.894427,2.12132,6,542
201903141231,207.5345794,9074,15,5,11,89.5,535,9.76626326,107.48663,4.370194,2.523133,3.74241,10.674593,535,12.76170161,185.745682,4.24264,2,3.535534,13.479796,535,45.3528972,494.252,16.242,9.414,14.242,46.745,535,7.487685275,102,3,0,2.683281,8,535
201903141232,161.6815742,14417,14,5,11,67,559,8.615313174,135.485403,4.222008,2.523133,3.74241,9.2359245,559,11.16707325,245.238708,4.24264,2,3.320391,12,559,40.17590698,1331.47,15.656,9.414,14.242,42.14,559,6.359965326,87.10527,2.828427,0.632456,2.12132,6.904042,559
201903141233,194.2137546,9354,14,5,10,67.25,538,9.483441913,109.132409,4.222008,2.523133,3.568248,9.25296075,538,12.66064396,134.454407,4.24264,2,3,12.47470575,538,45.5548513,643.754,15.656,9.414,13.414,42.538,538,7.123487245,98.024017,2.828427,0.707107,2,7.04231725,538
201903141234,401.2356115,54538,14.5,5,11,93,556,11.43027355,263.514588,4.296101,2.523133,3.74241,10.881695,556,15.00415303,326.191315,4.472136,2,3.535534,14.035534,556,54.28909712,1751.404,17.656,9.414,14.242,49.2545,556,8.989409025,276.737366,3,0.707107,2.12132,8,556
201903141235,247.9168207,19582,14,5,11,70,541,9.706837852,157.900528,4.222008,2.523133,3.74241,9.440697,541,12.53541775,222,4.24264,2,3.130495,12.611853,541,46.01928651,1105.51,15.656,9.414,14.242,41.21,541,7.614821288,141.18869,2.84605,0.707107,2.12132,7,541
201903141236,227.3916968,15066,14,5,11,65,554,9.807324478,138.501361,4.222008,2.523133,3.74241,9.097284,554,12.99138815,182.84877,4.24264,2,3.162277,13.40286025,554,45.85927076,863.804,15.656,9.414,14.242,42.831,554,7.378784177,141.46431,2.902616,0.707107,2.12132,7.31054875,554
201903141237,156.0577933,13321,14,5,11,69.5,571,8.603368226,130.233728,4.222008,2.523133,3.74241,9.406859,571,11.19180311,141.039642,4.24264,1.414213,3.130495,12.0104075,571,40.42165324,682.238,15.656,9.414,14.242,42.261,571,6.541534886,120.51754,2.828427,0.894427,2.06066,7.035534,571
201903141238,193.7342007,12987,14,5,11,68,538,9.149964652,128.590676,4.222008,2.523133,3.74241,9.304853,538,11.6189862,183.710068,4.24264,1.414213,3.03262375,12.880495,538,41.85738662,641.92,16.242,9.414,14.242,42.5635,538,7.00733197,110.310677,2.8372385,1,2.12132,7.13432975,538
201903141239,226.661597,10829,14,5,11,77,526,9.652043426,117.421936,4.222008,2.523133,3.74241,9.901487,526,12.53767565,201.934357,4.24264,2,3,12.9913345,526,44.42986692,654.404,15.656,9.414,14.242,43.6495,526,7.464505173,118.400002,2.828427,0,2.12132,7.366775,526
201903141240,230.4595588,15786,14,5,10,66,544,9.537379535,141.77221,4.222008,2.523133,3.568248,9.166996,544,12.81862601,214.840942,4.24264,2,3,12.2431915,544,44.79009926,781.422,15.656,9.414,14.242,41.21,544,7.077552783,97.482834,2.828427,0.447214,2.12132,7,544
201903141241,280.7557252,31040,14,5,11,71,524,10.03157054,198.799787,4.222008,2.523133,3.74241,9.507892,524,13.60193061,244.640045,4.24264,2,3.44221975,12.70042925,524,49.2670229,1516.488,15.656,9.414,14.242,44.003,524,7.657118208,178.014221,2.828427,0,2.12132,7.7645005,524
201903141242,306.0137525,23570,14,5,10,81,509,10.41827066,173.234685,4.222008,2.523133,3.568248,10.155413,509,14.08645804,273.091583,4.24264,2,3,13.435027,509,49.19449902,1044.516,15.656,9.414,13.656,45.452,509,7.71520701,136.194992,2.828427,0.632455,2,7.071068,509
201903141243,194.287594,16937,14,5,10,56.5,532,9.072194707,146.849781,4.222008,2.523133,3.568248,8.481382,532,11.30935677,157.688004,4.24264,1.414213,3,11.16385875,532,39.9006203,613.258,15.656,9.414,13.656,36.968,532,6.952714744,149.86496,2.828427,0.707107,2,6.78145775,532
201903141244,251.0274725,14428,14,5,10,77.75,546,9.676182626,135.53708,4.222008,2.523133,3.568248,9.949553,546,12.63806732,244.19191,4.24264,1.414213,3,13.55777725,546,45.66781319,966.542,16.242,9.414,13.656,45.6495,546,7.424540476,128,2.828427,0,2,7.52845225,546
201903141245,278.0469012,12902,13,5,10,65,597,9.845548275,128.169172,4.068429,2.523133,3.568248,9.097284,597,13.34833997,302.062622,4.24264,2,3,12.020815,597,49.87666332,1289.432,15.656,9.414,13.656,40.382,597,7.382256023,120.057892,2.828427,0.707107,2,7,597
201903141246,274.8957265,10483,15,5,11,79,585,10.37014843,115.530819,4.370194,2.523133,3.74241,10.029253,585,14.04383373,251.075302,4.24264,1.414213,3,13.597793,585,49.50304274,900.708,17.07,9.414,13.656,46.038,585,7.897465499,100.080101,3,0,2,7.778174,585
201903141247,250.9628433,30860,14,5,10,77,619,9.835681296,198.222532,4.222008,2.523133,3.568248,9.901487,619,12.99387123,204.999969,4.24264,2,3,13.863621,619,46.99600969,1370.922,16.242,9.414,13.656,46.624,619,7.478282759,196.999969,2.910428,0.707107,2,7.9999995,619
201903141248,354.7107584,28890,14,5,10,79,567,10.74240132,191.791268,4.222008,2.523133,3.568248,10.029253,567,13.84225652,221,4.24264,1.414213,3,14,567,49.88550265,899.434,16.242,9.414,13.656,45.675,567,8.280130402,182.510895,3,0.707107,2,7.60263,567
201903141249,221.2289562,17478,13,5,10,77.75,594,9.41281868,149.176676,4.068429,2.523133,3.568248,9.949553,594,12.78229844,260.38092,4.24264,1.414213,3,12,594,46.38353872,1165.904,16.242,9.414,13.656,43.3915,594,7.096767746,100.215347,3,0.707107,2,7.525429,594
201903141250,207.7669173,10169,13,5,10,82.5,532,9.604584374,113.787402,4.068429,2.523133,3.568248,10.2488725,532,12.90779239,188.428421,4.24264,2,3,14.310834,532,45.71872556,801.524,15.656,9.414,13.656,46.952,532,7.291153878,91.15638,3,0.632455,2,8,532
